,word,count
53218,fear,2
53219,feels,1
53220,get,4
53221,getting,5
53222,going,2
53223,got,2
53224,guard,5
53225,guess,2
53226,have,2
53227,hear,2
53228,help,1
53229,hold,1
53230,hurts,1
53231,kinda,7
53232,know,3
53233,let,5
53234,like,1
53235,liked,1
53236,ll,1
53237,loved,5
53238,loved167embed,1
53239,loving,1
53240,lyrics,1
53241,need,2
53242,never,2
53243,nightfall,4
53244,nothing,2
53245,now,4
53246,numbed,1
53247,one,2
53248,pain,1
53249,pulled,5
53250,really,1
53251,rug,5
53252,safe,1
53253,save,1
53254,say,2
53255,sleeping,1
53256,somebody,7
53257,someone,6
53258,sometimes,1
53259,sound,1
53260,tend,1
53261,there,2
53262,till,1
53263,time,2
53264,turn,1
53265,under,2
53266,used,5
53267,way,4
53268,without,1
53269,103embed,1
53270,admit,2
53271,attached,1
53272,babe,1
53273,can,27
53274,cause,1
53275,consumed,1
53276,distance,2
53277,drink,7
53278,everything,12
53279,feeling,2
53280,forget,2
53281,gonna,1
53282,good,2
53283,got,1
53284,half,1
53285,hate,2
53286,hold,2
53287,hotel,1
53288,keeping,2
53289,know,4
53290,late,7
53291,lyrics,1
53292,matter,1
53293,means,12
53294,might,1
53295,missing,2
53296,move,3
53297,nights,1
53298,nothing,12
53299,oh,2
53300,on,2
53301,one,7
53302,re,1
53303,reading,1
53304,room,1
53305,song,7
53306,sorry,1
53307,spending,1
53308,still,1
53309,strings,1
53310,talk,1
53311,tell,7
53312,texts,1
53313,that,7
53314,thinkin,5
53315,thinking,2
53316,timing,1
53317,toronto,1
53318,trying,2
53319,view,1
53320,want,2
53321,we,1
53322,well,1
53323,without,7
53324,write,7
53325,wrong,1
53326,yeah,1
53327,you,12
53328,another,1
53329,anything,8
53330,around,16
53331,aunts,1
53332,back,1
53333,bedside,1
53334,believe,1
53335,benzo,1
53336,better,18
53337,bigger,2
53338,blow,1
53339,broken,1
53340,brothers,1
53341,came,1
53342,can,1
53343,candles,1
53344,cause,8
53345,chain,2
53346,changed,1
53347,cool,1
53348,days,1
53349,do,1
53350,down,8
53351,dresser,1
53352,drinkin,1
53353,dude,1
53354,em,1
53355,end,1
53356,even,1
53357,everything,9
53358,eyes,1
53359,foreign,1
53360,forget,1
53361,forward,1
53362,friends,1
53363,gave,16
53364,get,1
53365,goes,1
53366,gonna,2
53367,head,1
53368,henny,1
53369,jonas,2
53370,keep,2
53371,knew,1
53372,know,12
53373,let,16
53374,life,4
53375,like,3
53376,lives,1
53377,ll,1
53378,lookin,1
53379,looking,1
53380,love,2
53381,lyrics,1
53382,matter,1
53383,meant,8
53384,never,8
53385,now,8
53386,oh,7
53387,oh162embed,1
53388,okay,1
53389,on,1
53390,open,1
53391,outta,1
53392,picture,1
53393,posted,1
53394,pretty,1
53395,prolly,4
53396,promise,1
53397,rest,1
53398,rollin,4
53399,say,12
53400,second,1
53401,seemed,1
53402,seen,1
53403,shit,1
53404,socks,1
53405,speakin,1
53406,swear,1
53407,take,2
53408,think,4
53409,though,1
53410,tryna,1
53411,twenty,1
53412,uncles,1
53413,used,1
53414,what,1
53415,wonder,1
53416,would,1
53417,woulda,16
53418,you,1
53419,around,1
53420,away,8
53421,baby,2
53422,back,3
53423,beat,1
53424,believe,1
53425,call,1
53426,calling,2
53427,calls,1
53428,cause,4
53429,conversations,1
53430,could,1
53431,crawling,3
53432,damn,1
53433,day,1
53434,dead,7
53435,die,1
53436,drunk,1
53437,end,1
53438,everything,1
53439,face,1
53440,game,1
53441,gets,1
53442,give,12
53443,god,1
53444,goodbye,1
53445,hope,1
53446,hundred,1
53447,it,6
53448,know,1
53449,last,1
53450,lately,1
53451,life,7
53452,like,1
53453,looking,1
53454,love,1
53455,lyrics,1
53456,made,1
53457,man,7
53458,me,6
53459,mine,1
53460,mmm,2
53461,name,1
53462,need,12
53463,nobody,1
53464,one,3
53465,ooh,20
53466,place,1
53467,pulling,6
53468,push,6
53469,remember,1
53470,running,3
53471,say,14
53472,see,1
53473,so,1
53474,strangers,1
53475,surrender,1
53476,take,7
53477,takes,1
53478,til,1
53479,time,6
53480,times,1
53481,told,1
53482,tonight,6
53483,tonight126embed,1
53484,us,1
53485,used,1
53486,walking,4
53487,want,14
53488,words,1
53489,yeah,14
53490,you,1
53491,youngblood,8
53492,ain,3
53493,already,3
53494,always,2
53495,baby,2
53496,breath,1
53497,can,1
53498,cause,5
53499,day,1
53500,daze,1
53501,doin,2
53502,dress,3
53503,even,2
53504,ever,1
53505,every,4
53506,eyes,2
53507,fight,1
53508,five,1
53509,fixing,1
53510,floating,1
53511,girl,1
53512,god,2
53513,hair,1
53514,happens,1
53515,hello,1
53516,it,1
53517,know,5
53518,like,3
53519,ll,1
53520,look,2
53521,lungs,1
53522,lyrics,1
53523,mess,1
53524,met,1
53525,mind,2
53526,mmm,1
53527,mmm12embed,1
53528,mouth,1
53529,nervous,3
53530,new,1
53531,night,2
53532,nothin,1
53533,oh,2
53534,perfume,1
53535,read,2
53536,room,3
53537,said,1
53538,say,1
53539,second,1
53540,secret,3
53541,see,1
53542,since,1
53543,smell,1
53544,something,1
53545,speechless,10
53546,stairs,1
53547,standin,3
53548,starin,2
53549,started,1
53550,surprised,1
53551,take,1
53552,thank,2
53553,time,7
53554,tonight,2
53555,tryin,1
53556,ve,1
53557,walk,3
53558,watchin,1
53559,watching,2
53560,weakness,3
53561,without,1
53562,words,1
53563,yeah,1
53564,actin,1
53565,ain,10
53566,always,1
53567,away,1
53568,baby,1
53569,bored,7
53570,bout,2
53571,break,7
53572,call,1
53573,can,2
53574,care,6
53575,cause,8
53576,compare,1
53577,could,5
53578,crazy,1
53579,damn,2
53580,doin,1
53581,even,1
53582,ever,1
53583,face,1
53584,fair,1
53585,feel,1
53586,feelin,1
53587,fuckin,2
53588,girlfriend,31
53589,girlfriend176embed,1
53590,give,1
53591,got,1
53592,happen,1
53593,hate,1
53594,hatin,1
53595,hit,4
53596,hmm,2
53597,home,2
53598,in,1
53599,innocent,1
53600,keeps,1
53601,knees,1
53602,know,10
53603,like,6
53604,look,1
53605,lyrics,1
53606,met,1
53607,mmm,6
53608,mornin,6
53609,never,1
53610,nice,2
53611,one,1
53612,play,1
53613,please,1
53614,practically,1
53615,realize,2
53616,related,1
53617,right,8
53618,say,4
53619,shit,1
53620,singin,1
53621,songs,2
53622,streets,1
53623,taste,1
53624,think,2
53625,thinkin,2
53626,took,1
53627,trippin,2
53628,type,1
53629,used,1
53630,usually,1
53631,wanna,1
53632,want,3
53633,way,2
53634,with,3
53635,without,2
53636,yeah,33
53637,yee,1
53638,81embed,1
53639,ain,2
53640,around,7
53641,away,1
53642,ayy,2
53643,baby,21
53644,back,2
53645,basura,2
53646,beggin,4
53647,bet,1
53648,better,3
53649,bitches,1
53650,blaka,2
53651,booty,2
53652,break,1
53653,bring,1
53654,broke,1
53655,can,1
53656,cardi,1
53657,celebrate,1
53658,close,1
53659,come,5
53660,dance,1
53661,demonstrate,1
53662,dinner,1
53663,dumb,1
53664,eat,1
53665,even,1
53666,floor,1
53667,fuck,1
53668,fuckin,1
53669,girl,3
53670,gon,1
53671,gonna,2
53672,good,1
53673,got,4
53674,gotta,1
53675,hear,14
53676,hit,1
53677,horchata,1
53678,huh,1
53679,it,2
53680,jodeci,1
53681,know,5
53682,lay,1
53683,let,18
53684,levitate,1
53685,like,6
53686,listenin,1
53687,lollipoppin,1
53688,look,1
53689,lovin,1
53690,low,2
53691,lyrics,1
53692,make,1
53693,man,1
53694,me,14
53695,need,7
53696,nope,1
53697,oh,1
53698,on,1
53699,one,5
53700,ooh,4
53701,out,2
53702,ow,2
53703,panties,1
53704,play,1
53705,please,22
53706,poppin,1
53707,pussy,3
53708,put,2
53709,records,1
53710,reservations,1
53711,ride,2
53712,round,2
53713,say,15
53714,shit,4
53715,slow,2
53716,slowly,1
53717,smack,1
53718,soft,2
53719,sweat,1
53720,take,1
53721,takin,1
53722,tease,7
53723,time,4
53724,titties,1
53725,tonight,2
53726,tryna,1
53727,turn,7
53728,twerk,1
53729,twerkin,1
53730,uh,6
53731,wanna,1
53732,want,8
53733,watch,2
53734,way,1
53735,weave,1
53736,woo,7
53737,yeah,2
53738,yes,1
53739,young,1
53740,2k,1
53741,82embed,1
53742,all,1
53743,ass,5
53744,ayy,1
53745,baby,2
53746,back,1
53747,bad,4
53748,bag,2
53749,bands,8
53750,bet,1
53751,big,3
53752,bills,1
53753,bitch,10
53754,bitches,2
53755,black,1
53756,boardin,3
53757,boom,2
53758,born,3
53759,bow,3
53760,brass,1
53761,bring,2
53762,broads,1
53763,brrr,3
53764,bubble,1
53765,bun,1
53766,bustin,6
53767,car,1
53768,cardi,4
53769,cartwheels,1
53770,cash,2
53771,checks,3
53772,cheese,1
53773,chills,1
53774,clip,1
53775,cold,1
53776,come,1
53777,coupe,14
53778,da,1
53779,damn,1
53780,dark,1
53781,dasani,1
53782,diamonds,3
53783,dick,1
53784,different,1
53785,down,1
53786,drip,1
53787,eat,2
53788,egg,1
53789,fast,2
53790,fat,1
53791,feel,1
53792,fine,3
53793,flex,3
53794,flip,1
53795,flow,2
53796,fly,1
53797,follie,1
53798,forever,1
53799,freak,2
53800,front,1
53801,get,7
53802,give,1
53803,go,1
53804,goddamn,1
53805,gonna,1
53806,got,9
53807,gotta,1
53808,grills,1
53809,gun,1
53810,hammer,1
53811,heard,1
53812,heels,1
53813,honey,1
53814,jet,1
53815,jets,3
53816,jump,1
53817,kick,1
53818,kill,1
53819,kiss,2
53820,know,1
53821,knuckles,1
53822,kulture,4
53823,large,1
53824,leather,1
53825,legs,1
53826,let,1
53827,like,15
53828,lil,2
53829,little,6
53830,ll,4
53831,look,1
53832,looks,2
53833,lyrics,1
53834,make,1
53835,me,4
53836,meals,1
53837,mirror,1
53838,mommy,2
53839,money,28
53840,mornin,3
53841,mouth,1
53842,mwah,1
53843,neck,3
53844,need,13
53845,nigga,1
53846,niggas,2
53847,nothing,3
53848,okay,1
53849,one,2
53850,ooh,2
53851,pajamas,1
53852,past,1
53853,people,1
53854,pop,6
53855,pops,2
53856,put,1
53857,real,3
53858,really,6
53859,ride,1
53860,ring,1
53861,rocks,1
53862,rollie,1
53863,roof,5
53864,room,1
53865,scuffle,1
53866,see,3
53867,sex,3
53868,shake,4
53869,shit,3
53870,shoot,3
53871,sis,1
53872,soufflé,1
53873,spit,1
53874,store,4
53875,sweet,1
53876,take,2
53877,tall,1
53878,ten,2
53879,that,2
53880,thick,1
53881,thottie,1
53882,time,1
53883,tip,1
53884,together,1
53885,tommy,1
53886,top,1
53887,touch,3
53888,trouble,1
53889,try,1
53890,uh,2
53891,ussé,1
53892,wakanda,1
53893,walk,1
53894,walkin,1
53895,wanna,3
53896,went,1
53897,wheels,1
53898,whip,1
53899,who,1
53900,whoever,1
53901,whose,1
53902,woo,4
53903,world,3
53904,yeah,3
53905,yes,2
53906,you,1
53907,your,1
53908,ages,1
53909,ain,1
53910,anybody,1
53911,bones,1
53912,bout,1
53913,broke,1
53914,calm,9
53915,can,1
53916,cause,1
53917,comin,1
53918,comparing,1
53919,control,1
53920,cop,1
53921,could,2
53922,crowns,1
53923,damn,1
53924,dark,1
53925,down,3
53926,down123embed,1
53927,else,1
53928,expression,1
53929,figured,1
53930,friends,1
53931,fun,1
53932,gay,1
53933,girls,1
53934,glaad,2
53935,got,1
53936,gown,2
53937,gowns,1
53938,hate,1
53939,hey,1
53940,internet,1
53941,killing,1
53942,knock,1
53943,know,3
53944,learned,1
53945,less,1
53946,lesson,1
53947,like,10
53948,loud,4
53949,lyrics,1
53950,mad,1
53951,made,1
53952,makin,1
53953,mess,1
53954,missile,1
53955,must,1
53956,need,13
53957,never,2
53958,night,1
53959,obsessin,1
53960,oh,63
53961,okay,1
53962,out,2
53963,parade,1
53964,patrón,1
53965,peace,1
53966,people,1
53967,rather,1
53968,re,1
53969,restore,1
53970,say,2
53971,scream,1
53972,seats,1
53973,see,1
53974,self,1
53975,several,1
53976,shade,1
53977,shots,1
53978,sign,1
53979,snakes,1
53980,somebody,3
53981,step,3
53982,stones,1
53983,stop,4
53984,street,2
53985,stressin,1
53986,sunshine,1
53987,take,1
53988,taken,1
53989,takin,1
53990,that,2
53991,try,1
53992,tryna,1
53993,tweet,1
53994,urges,1
53995,ve,2
53996,would,1
53997,you,3
53998,82embed,1
53999,ain,1
54000,another,1
54001,ayy,2
54002,benz,1
54003,big,1
54004,daytrip,2
54005,demands,1
54006,done,1
54007,down,1
54008,dream,1
54009,fan,2
54010,fans,1
54011,finally,1
54012,genie,1
54013,get,1
54014,go,2
54015,got,1
54016,hand,1
54017,happened,1
54018,hey,2
54019,keep,2
54020,lied,2
54021,life,4
54022,love,1
54023,lyrics,1
54024,ma,1
54025,make,1
54026,me,2
54027,mean,1
54028,meanie,2
54029,meaning,1
54030,need,4
54031,now,1
54032,number,1
54033,oh,1
54034,one,1
54035,panini,3
54036,said,2
54037,say,4
54038,see,3
54039,sit,1
54040,still,1
54041,streaming,1
54042,teeny,2
54043,ten,2
54044,thought,4
54045,thrive,2
54046,to,1
54047,took,2
54048,tryna,2
54049,upper,1
54050,used,1
54051,want,7
54052,wanted,4
54053,wanting,1
54054,what,1
54055,wished,1
54056,yeah,1
54057,56embed,1
54058,admit,1
54059,ain,7
54060,another,1
54061,apologies,1
54062,back,4
54063,bag,1
54064,before,2
54065,benz,2
54066,bout,2
54067,can,1
54068,cannot,2
54069,cause,1
54070,chain,1
54071,come,1
54072,da,39
54073,diamond,1
54074,different,1
54075,drrrat,11
54076,ever,1
54077,every,1
54078,everybody,1
54079,everything,1
54080,feel,2
54081,fly,2
54082,focused,1
54083,friends,2
54084,fun,7
54085,gassin,1
54086,get,4
54087,gettin,1
54088,girl,2
54089,girls,8
54090,good,11
54091,goosebumps,3
54092,got,4
54093,guys,2
54094,hard,1
54095,hit,1
54096,hoodie,1
54097,it,5
54098,know,1
54099,let,2
54100,lick,1
54101,life,3
54102,lit,1
54103,look,11
54104,lot,1
54105,love,5
54106,low,2
54107,lyrics,1
54108,made,3
54109,make,2
54110,me,6
54111,melody,1
54112,money,2
54113,my,2
54114,never,5
54115,new,2
54116,nigga,2
54117,notice,1
54118,oh,2
54119,plot,1
54120,promotin,2
54121,racks,1
54122,really,3
54123,rich,1
54124,right,1
54125,rings,1
54126,said,3
54127,seen,1
54128,she,1
54129,shit,1
54130,single,1
54131,somethin,1
54132,something,1
54133,speak,1
54134,split,1
54135,stash,1
54136,stay,2
54137,takin,1
54138,talkin,1
54139,tell,3
54140,think,2
54141,throwin,2
54142,true,1
54143,try,2
54144,type,1
54145,um,7
54146,vibe,1
54147,walkin,1
54148,wanna,5
54149,way,4
54150,when,1
54151,wrong,1
54152,yeah,12
54153,you,1
54154,21,3
54155,273embed,1
54156,4l,1
54157,abandoned,1
54158,ah,2
54159,ain,2
54160,album,1
54161,alive,1
54162,and,1
54163,anything,1
54164,around,3
54165,aware,1
54166,back,2
54167,batting,1
54168,beast,1
54169,beats,1
54170,behind,1
54171,big,1
54172,bit,1
54173,blessed,1
54174,boasting,1
54175,book,1
54176,br,1
54177,bragging,1
54178,break,28
54179,breath,1
54180,broke,1
54181,brother,2
54182,brothers,1
54183,bucks,1
54184,call,1
54185,came,1
54186,cause,2
54187,cell,1
54188,cementin,1
54189,chances,4
54190,cheat,3
54191,cold,1
54192,cole,1
54193,comparisons,1
54194,cot,1
54195,could,1
54196,couple,1
54197,cream,1
54198,cry,3
54199,cup,1
54200,dawg,1
54201,day,1
54202,dead,1
54203,dennis,1
54204,died,3
54205,do,1
54206,done,9
54207,doubt,1
54208,doubted,3
54209,down,15
54210,drive,1
54211,drove,1
54212,else,1
54213,ends,1
54214,even,1
54215,every,1
54216,everybody,1
54217,everyone,1
54218,everything,1
54219,faking,1
54220,fans,1
54221,flectin,1
54222,flop,3
54223,friends,1
54224,fuck,3
54225,fucked,2
54226,fuckin,1
54227,gang,1
54228,gave,3
54229,get,1
54230,getting,1
54231,gone,1
54232,got,22
54233,greatest,2
54234,guess,1
54235,half,1
54236,headphone,1
54237,heart,1
54238,hit,1
54239,hmm,2
54240,home,1
54241,hoping,1
54242,hopped,1
54243,hour,1
54244,inside,1
54245,it,3
54246,itself,1
54247,jail,1
54248,jot,1
54249,jr,1
54250,kids,1
54251,knew,1
54252,know,3
54253,lack,1
54254,lawyers,3
54255,leave,3
54256,left,4
54257,lie,3
54258,life,2
54259,like,2
54260,little,1
54261,ll,1
54262,lord,1
54263,lost,1
54264,lot,50
54265,love,2
54266,lyrics,1
54267,ma,2
54268,machines,1
54269,made,1
54270,make,3
54271,many,41
54272,marathon,1
54273,markelle,1
54274,memes,1
54275,met,1
54276,millions,1
54277,mirrors,1
54278,mission,1
54279,money,8
54280,much,7
54281,music,1
54282,nah,1
54283,never,3
54284,new,1
54285,nigga,7
54286,niggas,9
54287,okay,1
54288,one,1
54289,open,1
54290,out,1
54291,outcome,1
54292,paid,1
54293,pan,1
54294,penitentiary,1
54295,people,4
54296,picture,1
54297,plan,1
54298,planned,1
54299,playing,1
54300,plays,1
54301,point,1
54302,pray,5
54303,problem,1
54304,problems,3
54305,promotions,1
54306,put,1
54307,question,1
54308,rap,1
54309,rappers,1
54310,rappin,1
54311,rather,1
54312,really,2
54313,reasons,1
54314,record,1
54315,related,1
54316,revenge,1
54317,rich,1
54318,ride,4
54319,right,1
54320,rot,4
54321,routine,1
54322,savage,1
54323,saved,1
54324,say,2
54325,see,2
54326,seein,1
54327,seem,1
54328,ship,1
54329,shit,1
54330,shot,7
54331,show,1
54332,side,1
54333,six,2
54334,smith,1
54335,smoke,2
54336,snitch,1
54337,solid,1
54338,songs,1
54339,speak,1
54340,special,1
54341,spot,2
54342,stand,1
54343,statement,1
54344,stay,1
54345,stick,1
54346,stopped,1
54347,storm,1
54348,straight,3
54349,streams,1
54350,streets,1
54351,studio,2
54352,success,1
54353,sunny,1
54354,switch,1
54355,take,1
54356,tangent,1
54357,tekashi,1
54358,tell,1
54359,that,1
54360,thing,1
54361,thots,3
54362,though,1
54363,thought,1
54364,thousand,1
54365,times,18
54366,told,2
54367,top,1
54368,true,1
54369,turn,2
54370,turned,3
54371,two,1
54372,up,3
54373,us,1
54374,vs,1
54375,want,6
54376,way,1
54377,went,1
54378,whoa,3
54379,wondering,1
54380,world,1
54381,worth,1
54382,would,1
54383,wrote,1
54384,yeah,15
54385,you,7
54386,afraid,3
54387,ain,3
54388,amaze,3
54389,anything,1
54390,asleep,1
54391,beautiful,8
54392,can,4
54393,chances,3
54394,changes,1
54395,coffee,1
54396,come,1
54397,couch,1
54398,crazy,13
54399,dances,3
54400,day,1
54401,drives,2
54402,ends,1
54403,eyes,1
54404,falls,1
54405,fool,2
54406,forever,1
54407,get,1
54408,gets,1
54409,getting,1
54410,go,1
54411,heart,3
54412,help,3
54413,kinda,1
54414,let,1
54415,look,1
54416,lyrics,1
54417,makes,1
54418,me,2
54419,me20embed,1
54420,mind,1
54421,never,1
54422,plans,1
54423,ready,1
54424,says,1
54425,scares,1
54426,sleeve,3
54427,starts,1
54428,stay,1
54429,take,3
54430,takes,1
54431,till,1
54432,time,1
54433,tv,1
54434,unbelievable,1
54435,unforgettable,1
54436,unpredictable,1
54437,unusual,1
54438,wait,1
54439,watch,1
54440,way,4
54441,wears,3
54442,weekend,1
54443,well,1
54444,wild,2
54445,wine,1
54446,yeah,4
54447,31embed,1
54448,aight,5
54449,ain,2
54450,always,1
54451,baby,4
54452,back,4
54453,beat,1
54454,bend,3
54455,blueface,4
54456,break,9
54457,bust,43
54458,clap,3
54459,damn,1
54460,dead,2
54461,don,1
54462,double,1
54463,down,36
54464,drugs,2
54465,enough,2
54466,even,1
54467,every,1
54468,extras,1
54469,fantasy,1
54470,fault,1
54471,gang,12
54472,gon,2
54473,guess,1
54474,heard,1
54475,hearts,1
54476,high,1
54477,it,4
54478,keep,1
54479,like,1
54480,locs,2
54481,lyrics,1
54482,mad,2
54483,make,3
54484,mama,1
54485,me,1
54486,murder,1
54487,need,1
54488,never,1
54489,nigga,1
54490,off,1
54491,on,1
54492,over,10
54493,pick,4
54494,player,1
54495,pussy,1
54496,relapsed,1
54497,runnin,1
54498,scene,1
54499,see,7
54500,shit,14
54501,slow,8
54502,smackin,1
54503,speed,4
54504,strokes,1
54505,stupid,1
54506,take,1
54507,tell,1
54508,thing,1
54509,thotiana,14
54510,threw,1
54511,throw,2
54512,times,1
54513,told,1
54514,toot,2
54515,tried,1
54516,two,1
54517,up,10
54518,wanna,7
54519,was,1
54520,woman,1
54521,yeah,5
54522,ache,3
54523,another,5
54524,back,5
54525,bed,1
54526,better,6
54527,blow,1
54528,break,4
54529,can,6
54530,cannot,4
54531,change,4
54532,dead,2
54533,done,5
54534,drastic,3
54535,dreams,2
54536,easier,5
54537,end,1
54538,enviyon,1
54539,everything,1
54540,evil,3
54541,face,3
54542,fake,3
54543,falling,1
54544,feel,1
54545,forget,5
54546,found,5
54547,friends,1
54548,full,1
54549,gave,7
54550,girls,3
54551,grave,1
54552,hate,4
54553,head,6
54554,heart,13
54555,heartbreak,1
54556,inside,1
54557,instead,5
54558,knew,3
54559,know,2
54560,landing,1
54561,last,2
54562,leave,2
54563,left,1
54564,let,5
54565,listened,1
54566,listenin,4
54567,ll,1
54568,love,9
54569,lucid,2
54570,lyrics,1
54571,made,11
54572,make,1
54573,me516embed,1
54574,mistakes,1
54575,mix,1
54576,move,1
54577,must,4
54578,no,14
54579,oh,4
54580,okay,1
54581,one,13
54582,outta,3
54583,past,2
54584,plastic,3
54585,point,4
54586,prescriptions,1
54587,prettiest,3
54588,related,1
54589,replace,4
54590,ring,1
54591,room,6
54592,said,5
54593,see,6
54594,shadows,6
54595,shit,2
54596,songs,1
54597,still,6
54598,take,6
54599,tangled,3
54600,thing,1
54601,thinking,1
54602,thought,5
54603,thoughts,1
54604,uh,3
54605,want,4
54606,watch,1
54607,ways,3
54608,wedding,1
54609,were,2
54610,who,1
54611,wind,1
54612,you,9
54613,10,1
54614,16yrold,1
54615,about,2
54616,ain,2
54617,ali,4
54618,all,1
54619,around,1
54620,bad,1
54621,ballin,4
54622,bamba,4
54623,best,1
54624,bitch,13
54625,bros,1
54626,call,1
54627,callin,3
54628,caught,1
54629,cause,3
54630,ching,2
54631,cling,2
54632,come,1
54633,contro,1
54634,cop,1
54635,coppin,1
54636,damn,1
54637,daytrip,2
54638,dealer,1
54639,dope,8
54640,drake,1
54641,drug,1
54642,even,1
54643,flows,1
54644,fuck,4
54645,fucked,2
54646,fuckin,3
54647,get,2
54648,gettin,2
54649,go,1
54650,goblin,1
54651,got,7
54652,green,1
54653,haha,1
54654,hahahaha,1
54655,hahahahaha,1
54656,ho,2
54657,hoes,7
54658,huh,4
54659,it,1
54660,joke,1
54661,know,1
54662,let,1
54663,like,8
54664,lyrics,1
54665,many,2
54666,me,2
54667,mo,3
54668,mothafuckin,10
54669,nice,1
54670,nigga,11
54671,niggas,3
54672,oh,1
54673,one,1
54674,pa,4
54675,phone,4
54676,ping,2
54677,pole,1
54678,poled,2
54679,pro,3
54680,really,3
54681,rich,2
54682,ring,10
54683,rock,1
54684,rockin,1
54685,see,4
54686,sheck,5
54687,shit,5
54688,shits,1
54689,six,1
54690,so,1
54691,stay,1
54692,steph,1
54693,straight,2
54694,streets,1
54695,talking,2
54696,the,1
54697,took,1
54698,uh,1
54699,uh135embed,1
54700,up,1
54701,wes,6
54702,what,1
54703,where,3
54704,with,2
54705,woah,1
54706,you,1
54707,young,6
54708,ain,8
54709,another,2
54710,around,4
54711,back,10
54712,bar,2
54713,bartender,1
54714,better,4
54715,brother,2
54716,call,2
54717,can,2
54718,cause,9
54719,coming,2
54720,couch,3
54721,dialing,1
54722,do,4
54723,double,3
54724,drink,5
54725,drinks,2
54726,drunk,1
54727,else,4
54728,em,26
54729,ever,4
54730,feel,1
54731,fill,8
54732,glasses,14
54733,go,1
54734,gone,2
54735,gonna,5
54736,heartbreak,3
54737,hell,1
54738,hit,2
54739,hittin,1
54740,hurt,1
54741,karaoke,2
54742,knock,9
54743,last,2
54744,let,1
54745,like,1
54746,line,9
54747,lyrics,1
54748,ma,12
54749,make,5
54750,making,3
54751,me,2
54752,more,1
54753,move,2
54754,mr,1
54755,nah,1
54756,need,13
54757,never,1
54758,new,3
54759,nothing,4
54760,oh,2
54761,pain,1
54762,poor,2
54763,pour,2
54764,probably,3
54765,proof,3
54766,right,3
54767,ring,2
54768,round,1
54769,see,10
54770,shot,3
54771,sing,2
54772,single,3
54773,sip,5
54774,someone,3
54775,strong,2
54776,swear,1
54777,thing,1
54778,think,2
54779,til,1
54780,truth,7
54781,two,1
54782,up,12
54783,view,4
54784,wanna,9
54785,wear,2
54786,wears,1
54787,whiskey,14
54788,without,4
54789,world,7
54790,yeah,4
54791,yeah11embed,1
54792,you,4
54793,40,4
54794,ain,1
54795,around,4
54796,back,5
54797,baptized,4
54798,bit,1
54799,bound,4
54800,box,1
54801,bread,1
54802,break,2
54803,brings,1
54804,call,1
54805,care,1
54806,cause,2
54807,church,1
54808,country,11
54809,country9embed,1
54810,deed,1
54811,deep,1
54812,devil,4
54813,dirt,2
54814,dixie,4
54815,dogs,4
54816,done,1
54817,end,1
54818,fallen,1
54819,feet,1
54820,found,4
54821,georgia,4
54822,get,4
54823,gettin,4
54824,god,12
54825,gold,1
54826,got,1
54827,grain,1
54828,ground,1
54829,guess,1
54830,headstone,1
54831,heaven,4
54832,holy,4
54833,kind,1
54834,land,1
54835,lay,1
54836,light,5
54837,little,1
54838,lot,1
54839,lyrics,1
54840,money,1
54841,muddy,4
54842,nothin,1
54843,one,1
54844,outside,1
54845,pinewood,1
54846,plate,1
54847,pray,1
54848,proud,1
54849,put,1
54850,rain,1
54851,re,1
54852,reads,1
54853,right,1
54854,riverside,4
54855,road,1
54856,runnin,4
54857,saved,4
54858,saw,5
54859,shine,4
54860,sittin,4
54861,six,1
54862,sound,4
54863,stick,4
54864,sunday,1
54865,sunrise,4
54866,take,1
54867,thank,1
54868,that,1
54869,there,1
54870,this,1
54871,time,1
54872,town,1
54873,turn,1
54874,water,4
54875,we,1
54876,week,1
54877,went,4
54878,whistled,4
54879,whole,1
54880,wind,4
54881,work,1
54882,yeah,4
54883,alright,6
54884,alright108embed,1
54885,another,2
54886,away,9
54887,back,1
54888,begins,1
54889,betrayal,1
54890,bit,2
54891,born,2
54892,bottoms,2
54893,break,1
54894,can,3
54895,cigarettes,1
54896,cold,1
54897,colour,1
54898,could,1
54899,counter,1
54900,deleted,1
54901,draining,1
54902,dumb,1
54903,easy,3
54904,everything,2
54905,eyes,1
54906,face,2
54907,fact,1
54908,feel,1
54909,feeling,1
54910,find,4
54911,fine,2
54912,forget,2
54913,friend,3
54914,fucking,1
54915,go,5
54916,gone,1
54917,gonna,2
54918,ground,1
54919,hand,1
54920,head,1
54921,heals,2
54922,her,3
54923,hide,1
54924,hurt,2
54925,it,8
54926,kissed,1
54927,know,5
54928,let,7
54929,like,3
54930,ll,8
54931,look,3
54932,love,5
54933,lyrics,1
54934,made,1
54935,mate,4
54936,matter,3
54937,messages,1
54938,mind,1
54939,mistake,1
54940,moving,1
54941,never,3
54942,nothing,2
54943,okay,2
54944,over,3
54945,past,3
54946,phone,3
54947,pull,1
54948,put,3
54949,reach,1
54950,right,1
54951,sad,1
54952,said,2
54953,say,2
54954,see,2
54955,seem,1
54956,sent,1
54957,shake,1
54958,something,1
54959,start,1
54960,stay,1
54961,steal,2
54962,still,1
54963,teary,1
54964,tell,1
54965,tells,1
54966,there,1
54967,time,4
54968,tonight,2
54969,touched,1
54970,tremble,1
54971,trying,1
54972,up,2
54973,voice,1
54974,walk,4
54975,wanna,1
54976,what,1
54977,wonder,1
54978,yeah,1
